State,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
Massachusetts,3/18/08,0.195833,0.3,18,3
Massachusetts,3/18/08,0.213043,0.3,6,
Massachusetts,3/18/08,0.195833,0.3,18,3
Massachusetts,3/19/08,0.280952,0.6,20,
Massachusetts,3/19/08,0.245833,0.4,19,5
Massachusetts,3/19/08,0.280952,0.6,20,
Massachusetts,3/19/08,0.245833,0.4,19,5
Massachusetts,3/20/08,0.181818,0.4,0,
Massachusetts,3/20/08,0.233333,0.4,0,5
Massachusetts,3/20/08,0.181818,0.4,0,
Massachusetts,3/20/08,0.233333,0.4,0,5
Massachusetts,3/21/08,0.1,0.1,0,
Massachusetts,3/21/08,0.1,0.1,0,1
Massachusetts,3/21/08,0.1,0.1,0,
Massachusetts,3/21/08,0.1,0.1,0,1
Massachusetts,3/22/08,0.095652,0.1,0,
Massachusetts,3/22/08,0.1,0.1,0,1
Massachusetts,3/22/08,0.095652,0.1,0,
Massachusetts,3/22/08,0.1,0.1,0,1
Massachusetts,3/23/08,0.1,0.2,21,
Massachusetts,3/23/08,0.1,0.1,0,1
Massachusetts,3/23/08,0.1,0.2,21,
Massachusetts,3/23/08,0.1,0.1,0,1
Massachusetts,3/24/08,0.191304,0.5,23,
Massachusetts,3/24/08,0.170833,0.2,7,2
Massachusetts,3/24/08,0.191304,0.5,23,
Massachusetts,3/24/08,0.170833,0.2,7,2
Massachusetts,3/25/08,0.157143,0.2,0,
Massachusetts,3/25/08,0.183333,0.2,0,2
Massachusetts,3/25/08,0.157143,0.2,0,
Massachusetts,3/25/08,0.183333,0.2,0,2
Massachusetts,3/26/08,0.1,0.2,15,
Massachusetts,3/26/08,0.104167,0.2,0,2
Massachusetts,3/26/08,0.1,0.2,15,
Massachusetts,3/26/08,0.104167,0.2,0,2
Massachusetts,3/27/08,0.182609,0.4,5,
Massachusetts,3/27/08,0.166667,0.2,4,2
Massachusetts,3/27/08,0.182609,0.4,5,
Massachusetts,3/27/08,0.166667,0.2,4,2
Massachusetts,3/28/08,0.134783,0.2,10,
Massachusetts,3/28/08,0.145833,0.2,0,2
Massachusetts,3/28/08,0.134783,0.2,10,
Massachusetts,3/28/08,0.145833,0.2,0,2
Massachusetts,3/29/08,0.018182,0.1,0,
Massachusetts,3/29/08,0.016667,0.1,0,1
Massachusetts,3/29/08,0.018182,0.1,0,
Massachusetts,3/29/08,0.016667,0.1,0,1
Massachusetts,3/30/08,0.06087,0.2,20,
Massachusetts,3/30/08,0.05,0.1,12,1
Massachusetts,3/30/08,0.06087,0.2,20,
Massachusetts,3/30/08,0.05,0.1,12,1
Massachusetts,3/31/08,0.2,0.4,6,
Massachusetts,3/31/08,0.208333,0.3,8,3
Massachusetts,3/31/08,0.2,0.4,6,
Massachusetts,3/31/08,0.208333,0.3,8,3
Massachusetts,4/1/08,0.040909,0.1,12,
Massachusetts,4/1/08,0.045833,0.1,0,1
Massachusetts,4/1/08,0.040909,0.1,12,
Massachusetts,4/1/08,0.045833,0.1,0,1
Massachusetts,4/2/08,0,0,0,
Massachusetts,4/2/08,0.008333,0.1,0,1
Massachusetts,4/2/08,0,0,0,
Massachusetts,4/2/08,0.008333,0.1,0,1
Massachusetts,4/3/08,0.176471,0.3,14,
Massachusetts,4/3/08,0.1375,0.3,17,3
Massachusetts,4/3/08,0.176471,0.3,14,
Massachusetts,4/3/08,0.1375,0.3,17,3
Massachusetts,4/4/08,0.282609,0.4,6,
Massachusetts,4/4/08,0.279167,0.3,0,3
Massachusetts,4/4/08,0.282609,0.4,6,
Massachusetts,4/4/08,0.279167,0.3,0,3
Massachusetts,4/5/08,0.256522,0.4,11,
Massachusetts,4/5/08,0.25,0.3,11,3
Massachusetts,4/5/08,0.256522,0.4,11,
Massachusetts,4/5/08,0.25,0.3,11,3
Massachusetts,4/6/08,0.204545,0.3,0,
Massachusetts,4/6/08,0.220833,0.3,0,3
Massachusetts,4/6/08,0.204545,0.3,0,
Massachusetts,4/6/08,0.220833,0.3,0,3
Massachusetts,4/7/08,0.195652,0.3,5,
Massachusetts,4/7/08,0.191667,0.2,0,2
Massachusetts,4/7/08,0.195652,0.3,5,
Massachusetts,4/7/08,0.191667,0.2,0,2
Massachusetts,4/8/08,0.217391,0.4,6,
Massachusetts,4/8/08,0.225,0.3,7,3
Massachusetts,4/8/08,0.217391,0.4,6,
Massachusetts,4/8/08,0.225,0.3,7,3
Massachusetts,4/9/08,0.431818,1,6,
Massachusetts,4/9/08,0.4125,0.6,7,7
Massachusetts,4/9/08,0.431818,1,6,
Massachusetts,4/9/08,0.4125,0.6,7,7
Massachusetts,4/10/08,0.195652,0.3,7,
Massachusetts,4/10/08,0.204167,0.3,0,3
Massachusetts,4/10/08,0.195652,0.3,7,
Massachusetts,4/10/08,0.204167,0.3,0,3
Massachusetts,4/11/08,0.256522,0.5,16,
Massachusetts,4/11/08,0.254167,0.4,18,5
Massachusetts,4/11/08,0.256522,0.5,16,
Massachusetts,4/11/08,0.254167,0.4,18,5
Massachusetts,4/12/08,0.290909,0.4,6,
Massachusetts,4/12/08,0.291667,0.3,0,3
Massachusetts,4/12/08,0.290909,0.4,6,
Massachusetts,4/12/08,0.291667,0.3,0,3
Massachusetts,4/13/08,0.173913,0.3,0,
Massachusetts,4/13/08,0.208333,0.3,0,3
Massachusetts,4/13/08,0.173913,0.3,0,
Massachusetts,4/13/08,0.208333,0.3,0,3
Massachusetts,4/14/08,0.171429,0.2,1,
Massachusetts,4/14/08,0.183333,0.2,4,2
Massachusetts,4/14/08,0.171429,0.2,1,
Massachusetts,4/14/08,0.183333,0.2,4,2
Massachusetts,4/15/08,0.186364,0.3,15,
Massachusetts,4/15/08,0.170833,0.2,7,2
Massachusetts,4/15/08,0.186364,0.3,15,
Massachusetts,4/15/08,0.170833,0.2,7,2
Massachusetts,4/16/08,0.26087,0.6,5,
Massachusetts,4/16/08,0.258333,0.4,8,5
Massachusetts,4/16/08,0.26087,0.6,5,
Massachusetts,4/16/08,0.258333,0.4,8,5
Massachusetts,4/17/08,0.277273,0.8,7,
Massachusetts,4/17/08,0.283333,0.5,8,6
Massachusetts,4/17/08,0.277273,0.8,7,
Massachusetts,4/17/08,0.283333,0.5,8,6
Massachusetts,4/18/08,0.378261,1.5,23,
Massachusetts,4/18/08,0.3,0.6,23,7
Massachusetts,4/18/08,0.378261,1.5,23,
Massachusetts,4/18/08,0.3,0.6,23,7
Massachusetts,4/19/08,0.413043,1.5,0,
Massachusetts,4/19/08,0.5125,1.1,4,13
Massachusetts,4/19/08,0.413043,1.5,0,
Massachusetts,4/19/08,0.5125,1.1,4,13
Massachusetts,4/20/08,0.109091,0.3,0,
Massachusetts,4/20/08,0.129167,0.2,0,2
Massachusetts,4/20/08,0.109091,0.3,0,
Massachusetts,4/20/08,0.129167,0.2,0,2
Massachusetts,4/21/08,0.117391,0.2,19,
Massachusetts,4/21/08,0.104167,0.2,23,2
Massachusetts,4/21/08,0.117391,0.2,19,
Massachusetts,4/21/08,0.104167,0.2,23,2
Massachusetts,4/22/08,0.26087,0.6,5,
Massachusetts,4/22/08,0.266667,0.4,7,5
Massachusetts,4/22/08,0.26087,0.6,5,
Massachusetts,4/22/08,0.266667,0.4,7,5
Massachusetts,4/23/08,0.15,0.2,5,
Massachusetts,4/23/08,0.145833,0.2,8,2
Massachusetts,4/23/08,0.15,0.2,5,
Massachusetts,4/23/08,0.145833,0.2,8,2
Massachusetts,4/24/08,0.1,0.1,0,
Massachusetts,4/24/08,0.1125,0.2,0,2
Massachusetts,4/24/08,0.1,0.1,0,
Massachusetts,4/24/08,0.1125,0.2,0,2
Massachusetts,4/25/08,0.143478,0.4,5,
Massachusetts,4/25/08,0.1375,0.2,5,2
Massachusetts,4/25/08,0.143478,0.4,5,
Massachusetts,4/25/08,0.1375,0.2,5,2
Massachusetts,4/26/08,0.090909,0.1,0,
Massachusetts,4/26/08,0.1,0.1,0,1
Massachusetts,4/26/08,0.090909,0.1,0,
Massachusetts,4/26/08,0.1,0.1,0,1
Massachusetts,4/27/08,0.069565,0.1,0,
Massachusetts,4/27/08,0.083333,0.1,0,1
Massachusetts,4/27/08,0.069565,0.1,0,
Massachusetts,4/27/08,0.083333,0.1,0,1
Massachusetts,4/28/08,0.143478,0.3,15,
Massachusetts,4/28/08,0.154167,0.3,19,3
Massachusetts,4/28/08,0.143478,0.3,15,
Massachusetts,4/28/08,0.154167,0.3,19,3
Massachusetts,4/29/08,0.122727,0.4,7,
Massachusetts,4/29/08,0.125,0.2,0,2
Massachusetts,4/29/08,0.122727,0.4,7,
Massachusetts,4/29/08,0.125,0.2,0,2
Massachusetts,4/30/08,0.104545,0.2,23,
Massachusetts,4/30/08,0.1,0.1,0,1
Massachusetts,4/30/08,0.104545,0.2,23,
Massachusetts,4/30/08,0.1,0.1,0,1
Massachusetts,5/1/08,0.130435,0.3,5,
Massachusetts,5/1/08,0.129167,0.2,5,2
Massachusetts,5/1/08,0.130435,0.3,5,
Massachusetts,5/1/08,0.129167,0.2,5,2
Massachusetts,5/2/08,0.136364,0.3,5,
Massachusetts,5/2/08,0.1375,0.2,7,2
Massachusetts,5/2/08,0.136364,0.3,5,
Massachusetts,5/2/08,0.1375,0.2,7,2
Massachusetts,5/3/08,0.06087,0.2,11,
Massachusetts,5/3/08,0.075,0.1,0,1
Massachusetts,5/3/08,0.06087,0.2,11,
Massachusetts,5/3/08,0.075,0.1,0,1
Massachusetts,5/4/08,0.047826,0.2,20,
Massachusetts,5/4/08,0.0375,0.1,12,1
Massachusetts,5/4/08,0.047826,0.2,20,
Massachusetts,5/4/08,0.0375,0.1,12,1
Massachusetts,5/5/08,0.136364,0.2,0,
Massachusetts,5/5/08,0.129167,0.2,3,2
Massachusetts,5/5/08,0.136364,0.2,0,
Massachusetts,5/5/08,0.129167,0.2,3,2
Massachusetts,5/6/08,0.169565,0.4,8,
Massachusetts,5/6/08,0.183333,0.3,9,3
Massachusetts,5/6/08,0.169565,0.4,8,
Massachusetts,5/6/08,0.183333,0.3,9,3
Massachusetts,5/7/08,0.030435,0.1,15,
Massachusetts,5/7/08,0.033333,0.1,0,1
Massachusetts,5/7/08,0.030435,0.1,15,
Massachusetts,5/7/08,0.033333,0.1,0,1
Massachusetts,5/8/08,0.045455,0.2,8,
Massachusetts,5/8/08,0.054167,0.1,0,1
Massachusetts,5/8/08,0.045455,0.2,8,
Massachusetts,5/8/08,0.054167,0.1,0,1
Massachusetts,5/9/08,0.034783,0.1,6,
Massachusetts,5/9/08,0.045833,0.1,10,1
Massachusetts,5/9/08,0.034783,0.1,6,
Massachusetts,5/9/08,0.045833,0.1,10,1
Massachusetts,5/10/08,0.021739,0.4,23,
Massachusetts,5/10/08,0.004167,0.1,23,1
Massachusetts,5/10/08,0.021739,0.4,23,
Massachusetts,5/10/08,0.004167,0.1,23,1
Massachusetts,5/11/08,0.031818,0.3,0,
Massachusetts,5/11/08,0.041667,0.2,3,2
Massachusetts,5/11/08,0.031818,0.3,0,
Massachusetts,5/11/08,0.041667,0.2,3,2
Massachusetts,5/12/08,0.008696,0.1,15,
Massachusetts,5/12/08,0,0,0,0
Massachusetts,5/12/08,0.008696,0.1,15,
Massachusetts,5/12/08,0,0,0,0
Massachusetts,5/13/08,0.081818,0.8,21,
Massachusetts,5/13/08,0.041667,0.3,22,3
Massachusetts,5/13/08,0.081818,0.8,21,
Massachusetts,5/13/08,0.041667,0.3,22,3
Massachusetts,5/14/08,0.152632,0.5,5,
Massachusetts,5/14/08,0.215789,0.5,2,6
Massachusetts,5/14/08,0.152632,0.5,5,
Massachusetts,5/14/08,0.215789,0.5,2,6
Massachusetts,5/15/08,0.047619,0.1,6,
Massachusetts,5/15/08,0.05,0.1,12,1
Massachusetts,5/15/08,0.047619,0.1,6,
Massachusetts,5/15/08,0.05,0.1,12,1
Massachusetts,5/16/08,0.056522,0.2,16,
Massachusetts,5/16/08,0.054167,0.1,0,1
Massachusetts,5/16/08,0.056522,0.2,16,
Massachusetts,5/16/08,0.054167,0.1,0,1
Massachusetts,5/17/08,0.022727,0.2,20,
Massachusetts,5/17/08,0.016667,0.1,0,1
Massachusetts,5/17/08,0.022727,0.2,20,
Massachusetts,5/17/08,0.016667,0.1,0,1
Massachusetts,5/18/08,0.004348,0.1,19,
Massachusetts,5/18/08,0.016667,0.1,0,1
Massachusetts,5/18/08,0.004348,0.1,19,
Massachusetts,5/18/08,0.016667,0.1,0,1
Massachusetts,5/19/08,0,0,0,
Massachusetts,5/19/08,0,0,0,0
Massachusetts,5/19/08,0,0,0,
Massachusetts,5/19/08,0,0,0,0
Massachusetts,5/20/08,0.018182,0.1,15,
Massachusetts,5/20/08,0.025,0.1,18,1
Massachusetts,5/20/08,0.018182,0.1,15,
Massachusetts,5/20/08,0.025,0.1,18,1
Massachusetts,5/21/08,0.004348,0.1,6,
Massachusetts,5/21/08,0,0,0,0
Massachusetts,5/21/08,0.004348,0.1,6,
Massachusetts,5/21/08,0,0,0,0
Massachusetts,5/22/08,0.013043,0.1,19,
Massachusetts,5/22/08,0,0,0,0
Massachusetts,5/22/08,0.013043,0.1,19,
Massachusetts,5/22/08,0,0,0,0
Massachusetts,5/23/08,0,0,0,
Massachusetts,5/23/08,0,0,0,0
Massachusetts,5/23/08,0,0,0,
Massachusetts,5/23/08,0,0,0,0
Massachusetts,5/24/08,0.004348,0.1,20,
Massachusetts,5/24/08,0,0,0,0
Massachusetts,5/24/08,0.004348,0.1,20,
Massachusetts,5/24/08,0,0,0,0
Massachusetts,5/25/08,0,0,0,
Massachusetts,5/25/08,0,0,0,0
Massachusetts,5/25/08,0,0,0,
Massachusetts,5/25/08,0,0,0,0
Massachusetts,5/26/08,0,0,0,
Massachusetts,5/26/08,0,0,0,0
Massachusetts,5/26/08,0,0,0,
Massachusetts,5/26/08,0,0,0,0
Massachusetts,5/27/08,0.013043,0.2,16,
Massachusetts,5/27/08,0,0,0,0
Massachusetts,5/27/08,0.013043,0.2,16,
Massachusetts,5/27/08,0,0,0,0
Massachusetts,5/28/08,0.004545,0.1,21,
Massachusetts,5/28/08,0,0,0,0
Massachusetts,5/28/08,0.004545,0.1,21,
Massachusetts,5/28/08,0,0,0,0
Massachusetts,5/29/08,0,0,0,
Massachusetts,5/29/08,0,0,0,0
Massachusetts,5/29/08,0,0,0,
Massachusetts,5/29/08,0,0,0,0
Massachusetts,5/30/08,0.004348,0.1,19,
Massachusetts,5/30/08,0,0,0,0
Massachusetts,5/30/08,0.004348,0.1,19,
Massachusetts,5/30/08,0,0,0,0
Massachusetts,5/31/08,0,0,0,
Massachusetts,5/31/08,0,0,0,0
Massachusetts,5/31/08,0,0,0,
Massachusetts,5/31/08,0,0,0,0
Massachusetts,6/1/08,0,0,0,
Massachusetts,6/1/08,0,0,0,0
Massachusetts,6/1/08,0,0,0,
Massachusetts,6/1/08,0,0,0,0
Massachusetts,6/2/08,0.017391,0.2,20,
Massachusetts,6/2/08,0.0125,0.1,21,1
Massachusetts,6/2/08,0.017391,0.2,20,
Massachusetts,6/2/08,0.0125,0.1,21,1
Massachusetts,6/3/08,0,0,0,
Massachusetts,6/3/08,0.0125,0.1,0,1
Massachusetts,6/3/08,0,0,0,
Massachusetts,6/3/08,0.0125,0.1,0,1
Massachusetts,6/4/08,0.155,0.3,12,
Massachusetts,6/4/08,0.138889,0.3,15,3
Massachusetts,6/4/08,0.155,0.3,12,
Massachusetts,6/4/08,0.138889,0.3,15,3
Massachusetts,6/5/08,0.213043,0.3,8,
Massachusetts,6/5/08,0.2125,0.3,15,3
Massachusetts,6/5/08,0.213043,0.3,8,
Massachusetts,6/5/08,0.2125,0.3,15,3
Massachusetts,6/6/08,0.304545,0.5,7,
Massachusetts,6/6/08,0.320833,0.4,12,5
Massachusetts,6/6/08,0.304545,0.5,7,
Massachusetts,6/6/08,0.320833,0.4,12,5
Massachusetts,6/7/08,0.2,0.5,21,
Massachusetts,6/7/08,0.179167,0.3,23,3
Massachusetts,6/7/08,0.2,0.5,21,
Massachusetts,6/7/08,0.179167,0.3,23,3
Massachusetts,6/8/08,0.121739,0.2,0,
Massachusetts,6/8/08,0.15,0.3,0,3
Massachusetts,6/8/08,0.121739,0.2,0,
Massachusetts,6/8/08,0.15,0.3,0,3
Massachusetts,6/9/08,0.168182,0.3,19,
Massachusetts,6/9/08,0.166667,0.2,8,2
Massachusetts,6/9/08,0.168182,0.3,19,
Massachusetts,6/9/08,0.166667,0.2,8,2
Massachusetts,6/10/08,0.304348,0.6,6,
Massachusetts,6/10/08,0.308333,0.5,11,6
Massachusetts,6/10/08,0.304348,0.6,6,
Massachusetts,6/10/08,0.308333,0.5,11,6
Massachusetts,6/11/08,0.113043,0.2,19,
Massachusetts,6/11/08,0.1125,0.2,0,2
Massachusetts,6/11/08,0.113043,0.2,19,
Massachusetts,6/11/08,0.1125,0.2,0,2
Massachusetts,6/12/08,0.1,0.1,0,
Massachusetts,6/12/08,0.1,0.1,0,1
Massachusetts,6/12/08,0.1,0.1,0,
Massachusetts,6/12/08,0.1,0.1,0,1
Massachusetts,6/13/08,0.143478,0.3,18,
Massachusetts,6/13/08,0.125,0.2,13,2
Massachusetts,6/13/08,0.143478,0.3,18,
Massachusetts,6/13/08,0.125,0.2,13,2
Massachusetts,6/14/08,0.143478,0.3,9,
Massachusetts,6/14/08,0.154167,0.2,0,2
Massachusetts,6/14/08,0.143478,0.3,9,
Massachusetts,6/14/08,0.154167,0.2,0,2
Massachusetts,6/15/08,0.077273,0.1,0,
Massachusetts,6/15/08,0.1,0.1,0,1
Massachusetts,6/15/08,0.077273,0.1,0,
Massachusetts,6/15/08,0.1,0.1,0,1
Massachusetts,6/16/08,0.134783,0.3,15,
Massachusetts,6/16/08,0.145833,0.2,13,2
Massachusetts,6/16/08,0.134783,0.3,15,
Massachusetts,6/16/08,0.145833,0.2,13,2
Massachusetts,6/17/08,0.1,0.1,0,
Massachusetts,6/17/08,0.1,0.1,0,1
Massachusetts,6/17/08,0.1,0.1,0,
Massachusetts,6/17/08,0.1,0.1,0,1
Massachusetts,6/18/08,0.081818,0.1,2,
Massachusetts,6/18/08,0.1,0.1,0,1
Massachusetts,6/18/08,0.081818,0.1,2,
Massachusetts,6/18/08,0.1,0.1,0,1
Massachusetts,6/19/08,0.082609,0.2,21,
Massachusetts,6/19/08,0.083333,0.1,0,1
Massachusetts,6/19/08,0.082609,0.2,21,
Massachusetts,6/19/08,0.083333,0.1,0,1
Massachusetts,6/20/08,0.121739,0.2,5,
Massachusetts,6/20/08,0.125,0.2,8,2
Massachusetts,6/20/08,0.121739,0.2,5,
Massachusetts,6/20/08,0.125,0.2,8,2
Massachusetts,6/21/08,0.009091,0.1,8,
Massachusetts,6/21/08,0.0125,0.1,0,1
Massachusetts,6/21/08,0.009091,0.1,8,
Massachusetts,6/21/08,0.0125,0.1,0,1
Massachusetts,6/22/08,0.152174,0.3,9,
Massachusetts,6/22/08,0.154167,0.2,3,2
Massachusetts,6/22/08,0.152174,0.3,9,
Massachusetts,6/22/08,0.154167,0.2,3,2
Massachusetts,6/23/08,0.182609,0.3,13,
Massachusetts,6/23/08,0.158333,0.2,10,2
Massachusetts,6/23/08,0.182609,0.3,13,
Massachusetts,6/23/08,0.158333,0.2,10,2
Massachusetts,6/24/08,0.145455,0.2,0,
Massachusetts,6/24/08,0.166667,0.2,0,2
Massachusetts,6/24/08,0.145455,0.2,0,
Massachusetts,6/24/08,0.166667,0.2,0,2
Massachusetts,6/25/08,0.013043,0.1,0,
Massachusetts,6/25/08,0.020833,0.1,0,1
Massachusetts,6/25/08,0.013043,0.1,0,
Massachusetts,6/25/08,0.020833,0.1,0,1
Massachusetts,6/26/08,0.16087,0.3,15,
Massachusetts,6/26/08,0.133333,0.3,20,3
Massachusetts,6/26/08,0.16087,0.3,15,
Massachusetts,6/26/08,0.133333,0.3,20,3
Massachusetts,6/27/08,0.236364,0.6,21,
Massachusetts,6/27/08,0.233333,0.4,21,5
Massachusetts,6/27/08,0.236364,0.6,21,
Massachusetts,6/27/08,0.233333,0.4,21,5
Massachusetts,6/28/08,0.152174,0.5,0,
Massachusetts,6/28/08,0.191667,0.5,1,6
Massachusetts,6/28/08,0.152174,0.5,0,
Massachusetts,6/28/08,0.191667,0.5,1,6
Massachusetts,6/29/08,0.143478,0.3,12,
Massachusetts,6/29/08,0.15,0.2,12,2
Massachusetts,6/29/08,0.143478,0.3,12,
Massachusetts,6/29/08,0.15,0.2,12,2
Massachusetts,6/30/08,0.1,0.2,12,
Massachusetts,6/30/08,0.108333,0.2,0,2
Massachusetts,6/30/08,0.1,0.2,12,
Massachusetts,6/30/08,0.108333,0.2,0,2
Massachusetts,7/1/08,0.130435,0.3,7,
Massachusetts,7/1/08,0.125,0.2,8,2
Massachusetts,7/1/08,0.130435,0.3,7,
Massachusetts,7/1/08,0.125,0.2,8,2
Massachusetts,7/2/08,0.13913,0.3,14,
Massachusetts,7/2/08,0.141667,0.2,14,2
Massachusetts,7/2/08,0.13913,0.3,14,
Massachusetts,7/2/08,0.141667,0.2,14,2
Massachusetts,7/3/08,0.077273,0.2,19,
Massachusetts,7/3/08,0.083333,0.1,0,1
Massachusetts,7/3/08,0.077273,0.2,19,
Massachusetts,7/3/08,0.083333,0.1,0,1
Massachusetts,7/4/08,0.078261,0.4,21,
Massachusetts,7/4/08,0.066667,0.2,21,2
Massachusetts,7/4/08,0.078261,0.4,21,
Massachusetts,7/4/08,0.066667,0.2,21,2
Massachusetts,7/5/08,0.173913,0.5,1,
Massachusetts,7/5/08,0.175,0.3,1,3
Massachusetts,7/5/08,0.173913,0.5,1,
Massachusetts,7/5/08,0.175,0.3,1,3
Massachusetts,7/6/08,0.145455,0.3,0,
Massachusetts,7/6/08,0.1625,0.3,3,3
Massachusetts,7/6/08,0.145455,0.3,0,
Massachusetts,7/6/08,0.1625,0.3,3,3
Massachusetts,7/7/08,0.054545,0.1,0,
Massachusetts,7/7/08,0.070833,0.1,0,1
Massachusetts,7/7/08,0.054545,0.1,0,
Massachusetts,7/7/08,0.070833,0.1,0,1
Massachusetts,7/8/08,0.068182,0.1,7,
Massachusetts,7/8/08,0.070833,0.1,0,1
Massachusetts,7/8/08,0.068182,0.1,7,
Massachusetts,7/8/08,0.070833,0.1,0,1
Massachusetts,7/9/08,0.073913,0.2,8,
Massachusetts,7/9/08,0.075,0.1,0,1
Massachusetts,7/9/08,0.073913,0.2,8,
Massachusetts,7/9/08,0.075,0.1,0,1
Massachusetts,7/10/08,0,0,0,
Massachusetts,7/10/08,0.008333,0.1,0,1
Massachusetts,7/10/08,0,0,0,
Massachusetts,7/10/08,0.008333,0.1,0,1
Massachusetts,7/11/08,0.069565,0.3,19,
Massachusetts,7/11/08,0.058333,0.1,8,1
Massachusetts,7/11/08,0.069565,0.3,19,
Massachusetts,7/11/08,0.058333,0.1,8,1
Massachusetts,7/12/08,0.030435,0.1,0,
Massachusetts,7/12/08,0.045833,0.1,0,1
Massachusetts,7/12/08,0.030435,0.1,0,
Massachusetts,7/12/08,0.045833,0.1,0,1
Massachusetts,7/13/08,0.004545,0.1,20,
Massachusetts,7/13/08,0,0,0,0
Massachusetts,7/13/08,0.004545,0.1,20,
Massachusetts,7/13/08,0,0,0,0
Massachusetts,7/14/08,0.021739,0.2,20,
Massachusetts,7/14/08,0.0125,0.1,21,1
Massachusetts,7/14/08,0.021739,0.2,20,
Massachusetts,7/14/08,0.0125,0.1,21,1
Massachusetts,7/15/08,0.045455,0.1,0,
Massachusetts,7/15/08,0.045833,0.1,0,1
Massachusetts,7/15/08,0.045455,0.1,0,
Massachusetts,7/15/08,0.045833,0.1,0,1
Massachusetts,7/16/08,0.059091,0.2,7,
Massachusetts,7/16/08,0.091667,0.1,0,1
Massachusetts,7/16/08,0.059091,0.2,7,
Massachusetts,7/16/08,0.091667,0.1,0,1
Massachusetts,7/17/08,0.047826,0.2,19,
Massachusetts,7/17/08,0.033333,0.1,0,1
Massachusetts,7/17/08,0.047826,0.2,19,
Massachusetts,7/17/08,0.033333,0.1,0,1
Massachusetts,7/18/08,0.056522,0.2,6,
Massachusetts,7/18/08,0.058333,0.1,0,1
Massachusetts,7/18/08,0.056522,0.2,6,
Massachusetts,7/18/08,0.058333,0.1,0,1
Massachusetts,7/19/08,0.009091,0.1,20,
Massachusetts,7/19/08,0,0,0,0
Massachusetts,7/19/08,0.009091,0.1,20,
Massachusetts,7/19/08,0,0,0,0
Massachusetts,7/20/08,0.030435,0.1,11,
Massachusetts,7/20/08,0.033333,0.1,15,1
Massachusetts,7/20/08,0.030435,0.1,11,
Massachusetts,7/20/08,0.033333,0.1,15,1
Massachusetts,7/21/08,0.004348,0.1,15,
Massachusetts,7/21/08,0,0,0,0
Massachusetts,7/21/08,0.004348,0.1,15,
Massachusetts,7/21/08,0,0,0,0
Massachusetts,7/22/08,0.009091,0.1,14,
Massachusetts,7/22/08,0,0,0,0
Massachusetts,7/22/08,0.009091,0.1,14,
Massachusetts,7/22/08,0,0,0,0
Massachusetts,7/23/08,0.013043,0.1,14,
Massachusetts,7/23/08,0,0,0,0
Massachusetts,7/23/08,0.013043,0.1,14,
Massachusetts,7/23/08,0,0,0,0
Massachusetts,7/24/08,0.008696,0.1,6,
Massachusetts,7/24/08,0,0,0,0
Massachusetts,7/24/08,0.008696,0.1,6,
Massachusetts,7/24/08,0,0,0,0
Massachusetts,7/25/08,0.036364,0.1,13,
Massachusetts,7/25/08,0.033333,0.1,16,1
Massachusetts,7/25/08,0.036364,0.1,13,
Massachusetts,7/25/08,0.033333,0.1,16,1
Massachusetts,7/26/08,0.013043,0.1,6,
Massachusetts,7/26/08,0.0125,0.1,0,1
Massachusetts,7/26/08,0.013043,0.1,6,
Massachusetts,7/26/08,0.0125,0.1,0,1
Massachusetts,7/27/08,0.004348,0.1,18,
Massachusetts,7/27/08,0,0,0,0
Massachusetts,7/27/08,0.004348,0.1,18,
Massachusetts,7/27/08,0,0,0,0
Massachusetts,7/28/08,0.013636,0.1,18,
Massachusetts,7/28/08,0.004167,0.1,23,1
Massachusetts,7/28/08,0.013636,0.1,18,
Massachusetts,7/28/08,0.004167,0.1,23,1
Massachusetts,7/29/08,0.009091,0.1,5,
Massachusetts,7/29/08,0.008333,0.1,0,1
Massachusetts,7/29/08,0.009091,0.1,5,
Massachusetts,7/29/08,0.008333,0.1,0,1
Massachusetts,7/30/08,0.017391,0.2,19,
Massachusetts,7/30/08,0.016667,0.1,20,1
Massachusetts,7/30/08,0.017391,0.2,19,
Massachusetts,7/30/08,0.016667,0.1,20,1
Massachusetts,7/31/08,0.036364,0.2,6,
Massachusetts,7/31/08,0.041667,0.1,0,1
Massachusetts,7/31/08,0.036364,0.2,6,
Massachusetts,7/31/08,0.041667,0.1,0,1
Massachusetts,8/1/08,0.073913,0.4,21,
Massachusetts,8/1/08,0.041667,0.2,21,2
Massachusetts,8/1/08,0.073913,0.4,21,
Massachusetts,8/1/08,0.041667,0.2,21,2
Massachusetts,8/2/08,0.030435,0.2,21,
Massachusetts,8/2/08,0.045833,0.2,0,2
Massachusetts,8/2/08,0.030435,0.2,21,
Massachusetts,8/2/08,0.045833,0.2,0,2
Massachusetts,8/3/08,0.013636,0.1,0,
Massachusetts,8/3/08,0.029167,0.1,0,1
Massachusetts,8/3/08,0.013636,0.1,0,
Massachusetts,8/3/08,0.029167,0.1,0,1
Massachusetts,8/4/08,0,0,0,
Massachusetts,8/4/08,0,0,0,0
Massachusetts,8/4/08,0,0,0,
Massachusetts,8/4/08,0,0,0,0
Massachusetts,8/5/08,0,0,0,
Massachusetts,8/5/08,0,0,0,0
Massachusetts,8/5/08,0,0,0,
Massachusetts,8/5/08,0,0,0,0
Massachusetts,8/6/08,0.004545,0.1,16,
